Original_x,Optimal_x,Cost,Objective,Runtime,Slack_fa,Slack_va,Slack_ca,Slack_rs
"[7.2, 0.65, 0.02, 2.3, 0.094, 5.0, 31.0, 0.9993, 3.67, 0.8, 9.7]","[ 4.          0.2         1.12514622  6.7         0.094       5.
 31.          0.9993      3.67        0.8         9.7       ]",0.575146221762401,0.575146221762401,0.0305690765380859,0,0,0.575146221762401,0
"[6.9, 0.67, 0.06, 2.1, 0.08, 8.0, 33.0, 0.99845, 3.68, 0.71, 9.6]","[ 4.          0.2         1.22397335  6.7         0.08        8.
 33.          0.99845     3.68        0.71        9.6       ]",0.673973347148647,0.673973347148647,0.0196259021759033,0,0,0.673973347148647,0
"[8.3, 0.705, 0.12, 2.6, 0.092, 12.0, 28.0, 0.9994, 3.51, 0.72, 10.0]","[ 4.          0.2         0.85034708  6.7         0.092      12.
 28.          0.9994      3.51        0.72       10.        ]",0.300347076743485,0.300347076743485,0.0221655368804931,0,0,0.300347076743485,0
"[7.4, 0.67, 0.12, 1.6, 0.186, 5.0, 21.0, 0.996, 3.39, 0.54, 9.5]","[ 4.          0.2         1.61193357  6.7         0.186       5.
 21.          0.996       3.39        0.54        9.5       ]",1.061933568041584,1.061933568041584,0.0193142890930175,0,0,1.061933568041584,0
"[8.4, 0.65, 0.6, 2.1, 0.1119999999999999, 12.0, 90.0, 0.9973, 3.2, 0.52, 9.2]","[ 4.          0.2         1.03948039  6.7         0.112      12.
 90.          0.9973      3.2         0.52        9.2       ]",0.489480391168662,0.489480391168662,0.0302042961120605,0,0,0.489480391168662,0
"[7.6, 0.62, 0.32, 2.2, 0.0819999999999999, 7.0, 54.0, 0.9966, 3.36, 0.52, 9.4]","[ 4.          0.2         1.08400895  6.7         0.082       7.
 54.          0.9966      3.36        0.52        9.4       ]",0.534008950516675,0.534008950516675,0.0193769931793212,0,0,0.534008950516675,0
"[10.3, 0.41, 0.42, 2.4, 0.213, 6.0, 14.0, 0.9994, 3.19, 0.62, 9.5]","[ 4.          0.2         1.29899638  6.7         0.213       6.
 14.          0.9994      3.19        0.62        9.5       ]",0.748996383997901,0.748996383997901,0.0197951793670654,0,0,0.748996383997901,0
"[10.3, 0.43, 0.44, 2.4, 0.214, 5.0, 12.0, 0.9994, 3.19, 0.63, 9.5]","[ 4.          0.2         1.29263886  6.7         0.214       5.
 12.          0.9994      3.19        0.63        9.5       ]",0.742638857994747,0.742638857994747,0.0190043449401855,0,0,0.742638857994747,0
"[7.4, 0.29, 0.38, 1.7, 0.062, 9.0, 30.0, 0.9968, 3.41, 0.53, 9.5]","[ 4.          0.2         0.99316801  6.7         0.062       9.
 30.          0.9968      3.41        0.53        9.5       ]",0.443168007903539,0.443168007903539,0.0199184417724609,0,0,0.443168007903539,0
"[7.9, 0.53, 0.24, 2.0, 0.072, 15.0, 105.0, 0.996, 3.27, 0.54, 9.4]","[4.000000e+00 2.000000e-01 8.433798e-01 6.700000e+00 7.200000e-02
 1.500000e+01 1.050000e+02 9.960000e-01 3.270000e+00 5.400000e-01
 9.400000e+00]",0.293379799704736,0.293379799704736,0.0223569869995117,0,0,0.293379799704736,0
"[9.0, 0.46, 0.31, 2.8, 0.093, 19.0, 98.0, 0.99815, 3.32, 0.63, 9.5]","[4.00000000e+00 2.00000000e-01 8.43845064e-01 6.70000000e+00
 9.30000000e-02 1.90000000e+01 9.80000000e+01 9.98150000e-01
 3.32000000e+00 6.30000000e-01 9.50000000e+00]",0.293845064176796,0.293845064176796,0.0224175453186035,0,0,0.293845064176796,0
"[8.6, 0.47, 0.3, 3.0, 0.076, 30.0, 135.0, 0.9976, 3.3, 0.53, 9.4]","[4.00000000e+00 2.00000000e-01 8.73415891e-01 6.70000000e+00
 7.60000000e-02 3.00000000e+01 1.35000000e+02 9.97600000e-01
 3.30000000e+00 5.30000000e-01 9.40000000e+00]",0.323415890832069,0.323415890832069,0.021594762802124,0,0,0.323415890832069,0
"[7.8, 0.62, 0.05, 2.3, 0.079, 6.0, 18.0, 0.99735, 3.29, 0.63, 9.3]","[ 4.          0.2         0.80745552  6.7         0.079       6.
 18.          0.99735     3.29        0.63        9.3       ]",0.257455519778813,0.257455519778813,0.0335984230041503,0,0,0.257455519778813,0
"[8.0, 0.58, 0.28, 3.2, 0.066, 21.0, 114.0, 0.9973, 3.22, 0.54, 9.4]","[4.00000000e+00 2.00000000e-01 7.07314542e-01 6.70000000e+00
 6.60000000e-02 2.10000000e+01 1.14000000e+02 9.97300000e-01
 3.22000000e+00 5.40000000e-01 9.40000000e+00]",0.157314541622093,0.157314541622093,0.0217447280883789,0,0,0.157314541622093,0
"[10.3, 0.34, 0.52, 2.8, 0.159, 15.0, 75.0, 0.9998, 3.18, 0.64, 9.4]","[ 4.          0.2         0.98707613  6.7         0.159      15.
 75.          0.9998      3.18        0.64        9.4       ]",0.437076126379641,0.437076126379641,0.0202383995056152,0,0,0.437076126379641,0
"[7.7, 0.51, 0.28, 2.1, 0.087, 23.0, 54.0, 0.998, 3.42, 0.74, 9.2]","[ 4.          0.2         0.86409762  6.7         0.087      23.
 54.          0.998       3.42        0.74        9.2       ]",0.314097617801600,0.314097617801600,0.0224277973175048,0,0,0.314097617801600,0
"[7.4, 0.63, 0.07, 2.4, 0.09, 11.0, 37.0, 0.9979, 3.43, 0.76, 9.7]","[ 4.          0.2         0.75407353  6.7         0.09       11.
 37.          0.9979      3.43        0.76        9.7       ]",0.204073528498071,0.204073528498071,0.0382418632507324,0,0,0.204073528498071,0
"[7.8, 0.54, 0.26, 2.0, 0.088, 23.0, 48.0, 0.9981, 3.41, 0.74, 9.2]","[ 4.          0.2         0.85042526  6.7         0.088      23.
 48.          0.9981      3.41        0.74        9.2       ]",0.300425264391017,0.300425264391017,0.0354092121124267,0,0,0.300425264391017,0
"[8.3, 0.66, 0.15, 1.9, 0.079, 17.0, 42.0, 0.9972, 3.31, 0.54, 9.6]","[ 4.          0.2         0.84369487  6.7         0.079      17.
 42.          0.9972      3.31        0.54        9.6       ]",0.293694869866669,0.293694869866669,0.0508375167846679,0,0,0.293694869866669,0
"[7.8, 0.46, 0.26, 1.9, 0.088, 23.0, 53.0, 0.9981, 3.43, 0.74, 9.2]","[ 4.          0.2         0.88498511  6.7         0.088      23.
 53.          0.9981      3.43        0.74        9.2       ]",0.334985106147274,0.334985106147274,0.0400242805480957,0,0,0.334985106147274,0
"[9.5, 0.37, 0.52, 2.0, 0.0819999999999999, 6.0, 26.0, 0.998, 3.18, 0.51, 9.5]","[ 4.          0.2         0.76759315  6.7         0.082       6.
 26.          0.998       3.18        0.51        9.5       ]",0.217593148947722,0.217593148947722,0.0843973159790039,0,0,0.217593148947722,0
"[8.4, 0.665, 0.61, 2.0, 0.1119999999999999, 13.0, 95.0, 0.997, 3.16, 0.54, 9.1]","[ 4.          0.2         0.97403185  6.7         0.112      13.
 95.          0.997       3.16        0.54        9.1       ]",0.424031846307705,0.424031846307705,0.0293066501617431,0,0,0.424031846307705,0
"[6.6, 0.735, 0.02, 7.9, 0.122, 68.0, 124.0, 0.9994, 3.47, 0.53, 9.9]","[4.00000000e+00 2.00000000e-01 1.05679493e+00 6.70000000e+00
 1.22000000e-01 6.80000000e+01 1.24000000e+02 9.99400000e-01
 3.47000000e+00 5.30000000e-01 9.90000000e+00]",0.506794929926951,0.506794929926951,0.0220503807067871,0,0,0.506794929926951,0
"[6.6, 0.735, 0.02, 7.9, 0.122, 68.0, 124.0, 0.9994, 3.47, 0.53, 9.9]","[4.00000000e+00 2.00000000e-01 1.05679493e+00 6.70000000e+00
 1.22000000e-01 6.80000000e+01 1.24000000e+02 9.99400000e-01
 3.47000000e+00 5.30000000e-01 9.90000000e+00]",0.506794929926951,0.506794929926951,0.0202691555023193,0,0,0.506794929926951,0
"[7.7, 0.69, 0.05, 2.7, 0.075, 15.0, 27.0, 0.9974, 3.26, 0.61, 9.1]","[ 4.          0.2         0.79521036  6.7         0.075      15.
 27.          0.9974      3.26        0.61        9.1       ]",0.245210360275654,0.245210360275654,0.0220463275909423,0,0,0.245210360275654,0
"[9.0, 0.43, 0.34, 2.5, 0.08, 26.0, 86.0, 0.9987, 3.38, 0.62, 9.5]","[4.00000000e+00 2.00000000e-01 8.50636655e-01 6.70000000e+00
 8.00000000e-02 2.60000000e+01 8.60000000e+01 9.98700000e-01
 3.38000000e+00 6.20000000e-01 9.50000000e+00]",0.300636655428625,0.300636655428625,0.0171797275543212,0,0,0.300636655428625,0
"[9.1, 0.45, 0.35, 2.4, 0.08, 23.0, 78.0, 0.9987, 3.38, 0.62, 9.5]","[ 4.          0.2         0.86041178  6.7         0.08       23.
 78.          0.9987      3.38        0.62        9.5       ]",0.310411783497423,0.310411783497423,0.0345966815948486,0,0,0.310411783497423,0
"[7.1, 0.735, 0.16, 1.9, 0.1, 15.0, 77.0, 0.9966, 3.27, 0.64, 9.3]","[ 4.          0.2         0.85732308  6.7         0.1        15.
 77.          0.9966      3.27        0.64        9.3       ]",0.307323081591968,0.307323081591968,0.0363709926605224,0,0,0.307323081591968,0
"[8.8, 0.52, 0.34, 2.7, 0.087, 24.0, 122.0, 0.9982, 3.26, 0.61, 9.5]","[4.00000000e+00 2.00000000e-01 7.34143017e-01 6.70000000e+00
 8.70000000e-02 2.40000000e+01 1.22000000e+02 9.98200000e-01
 3.26000000e+00 6.10000000e-01 9.50000000e+00]",0.184143017382032,0.184143017382032,0.0428595542907714,0,0,0.184143017382032,0
"[7.0, 0.58, 0.12, 1.9, 0.091, 34.0, 124.0, 0.9956, 3.44, 0.48, 10.5]","[4.00000000e+00 2.00000000e-01 8.86671896e-01 6.70000000e+00
 9.10000000e-02 3.40000000e+01 1.24000000e+02 9.95600000e-01
 3.44000000e+00 4.80000000e-01 1.05000000e+01]",0.336671896310297,0.336671896310297,0.0302422046661376,0,0,0.336671896310297,0
"[6.8, 0.77, 0.0, 1.8, 0.066, 34.0, 52.0, 0.9976, 3.62, 0.68, 9.9]","[ 4.          0.2         0.89782702  6.7         0.066      34.
 52.          0.9976      3.62        0.68        9.9       ]",0.347827024223170,0.347827024223170,0.0218746662139892,0,0,0.347827024223170,0
"[9.1, 0.52, 0.33, 1.3, 0.07, 9.0, 30.0, 0.9978, 3.24, 0.6, 9.3]","[ 4.          0.2         0.71652168  6.7         0.07        9.
 30.          0.9978      3.24        0.6         9.3       ]",0.166521684753955,0.166521684753955,0.0233945846557617,0,0,0.166521684753955,0
"[7.8, 0.55, 0.35, 2.2, 0.074, 21.0, 66.0, 0.9974, 3.25, 0.56, 9.2]","[ 4.          0.2         0.80890987  6.7         0.074      21.
 66.          0.9974      3.25        0.56        9.2       ]",0.258909868010573,0.258909868010573,0.0242590904235839,0,0,0.258909868010573,0
"[12.3, 0.39, 0.63, 2.3, 0.091, 6.0, 18.0, 1.0004, 3.16, 0.49, 9.5]","[ 4.          0.2         0.80742051  6.7         0.091       6.
 18.          1.0004      3.16        0.49        9.5       ]",0.257420507836896,0.257420507836896,0.0225467681884765,0,0,0.257420507836896,0
"[12.3, 0.39, 0.63, 2.3, 0.091, 6.0, 18.0, 1.0004, 3.16, 0.49, 9.5]","[ 4.          0.2         0.80742051  6.7         0.091       6.
 18.          1.0004      3.16        0.49        9.5       ]",0.257420507836896,0.257420507836896,0.0270073413848876,0,0,0.257420507836896,0
"[8.4, 0.37, 0.53, 1.8, 0.413, 9.0, 26.0, 0.9979, 3.06, 1.06, 9.1]","[ 4.          0.2         1.59195838  6.7         0.413       9.
 26.          0.9979      3.06        1.06        9.1       ]",1.041958383894181,1.041958383894181,0.02901291847229,0,0,1.041958383894181,0
"[6.8, 0.56, 0.03, 1.7, 0.084, 18.0, 35.0, 0.9968, 3.44, 0.63, 10.0]","[ 4.          0.2         0.81021931  6.7         0.084      18.
 35.          0.9968      3.44        0.63       10.        ]",0.260219309728844,0.260219309728844,0.0351088047027587,0,0,0.260219309728844,0
"[8.9, 0.59, 0.39, 2.3, 0.095, 5.0, 22.0, 0.9986, 3.37, 0.58, 10.3]","[ 4.         0.2        0.7869088  6.7        0.095      5.
 22.         0.9986     3.37       0.58      10.3      ]",0.236908796176888,0.236908796176888,0.0224895477294921,0,0,0.236908796176888,0
"[9.2, 0.63, 0.21, 2.7, 0.0969999999999999, 29.0, 65.0, 0.9988, 3.28, 0.58, 9.6]","[ 4.          0.2         0.78473625  6.7         0.097      29.
 65.          0.9988      3.28        0.58        9.6       ]",0.234736249070647,0.234736249070647,0.0411858558654785,0,0,0.234736249070647,0
"[11.6, 0.58, 0.66, 2.2, 0.074, 10.0, 47.0, 1.0008, 3.25, 0.57, 9.0]","[ 4.          0.2         0.89449736  6.7         0.074      10.
 47.          1.0008      3.25        0.57        9.        ]",0.344497356203366,0.344497356203366,0.0249929428100585,0,0,0.344497356203366,0
"[8.3, 0.615, 0.22, 2.6, 0.087, 6.0, 19.0, 0.9982, 3.26, 0.61, 9.3]","[ 4.          0.2         0.83114276  6.7         0.087       6.
 19.          0.9982      3.26        0.61        9.3       ]",0.281142759372334,0.281142759372334,0.0222735404968261,0,0,0.281142759372334,0
"[8.1, 0.66, 0.7, 2.2, 0.098, 25.0, 129.0, 0.9972, 3.08, 0.53, 9.0]","[4.00000000e+00 2.00000000e-01 7.79475231e-01 6.70000000e+00
 9.80000000e-02 2.50000000e+01 1.29000000e+02 9.97200000e-01
 3.08000000e+00 5.30000000e-01 9.00000000e+00]",0.229475231152328,0.229475231152328,0.0237476825714111,0,0,0.229475231152328,0
"[11.4, 0.36, 0.69, 2.1, 0.09, 6.0, 21.0, 1.0, 3.17, 0.62, 9.2]","[ 4.          0.2         0.71726793  6.7         0.09        6.
 21.          1.          3.17        0.62        9.2       ]",0.167267931840718,0.167267931840718,0.0224814414978027,0,0,0.167267931840718,0
"[7.8, 0.52, 0.25, 1.9, 0.081, 14.0, 38.0, 0.9984, 3.43, 0.65, 9.0]","[ 4.          0.2         1.08085788  6.7         0.081      14.
 38.          0.9984      3.43        0.65        9.        ]",0.530857878007477,0.530857878007477,0.0222957134246826,0,0,0.530857878007477,0
"[7.8, 0.52, 0.25, 1.9, 0.081, 14.0, 38.0, 0.9984, 3.43, 0.65, 9.0]","[ 4.          0.2         1.08085788  6.7         0.081      14.
 38.          0.9984      3.43        0.65        9.        ]",0.530857878007477,0.530857878007477,0.0244026184082031,0,0,0.530857878007477,0
"[10.4, 0.61, 0.49, 2.1, 0.2, 5.0, 16.0, 0.9994, 3.16, 0.63, 8.4]","[ 4.          0.2         1.51889504  6.7         0.2         5.
 16.          0.9994      3.16        0.63        8.4       ]",0.968895035741636,0.968895035741636,0.0180549621582031,0,0,0.968895035741636,0
"[7.6, 0.41, 0.49, 2.0, 0.088, 16.0, 43.0, 0.998, 3.48, 0.64, 9.1]","[ 4.          0.2         1.17577305  6.7         0.088      16.
 43.          0.998       3.48        0.64        9.1       ]",0.625773054705626,0.625773054705626,0.0197091102600097,0,0,0.625773054705626,0
"[9.3, 0.4, 0.49, 2.5, 0.085, 38.0, 142.0, 0.9978, 3.22, 0.55, 9.4]","[4.00000000e+00 2.00000000e-01 7.28457381e-01 6.70000000e+00
 8.50000000e-02 3.80000000e+01 1.42000000e+02 9.97800000e-01
 3.22000000e+00 5.50000000e-01 9.40000000e+00]",0.178457380504584,0.178457380504584,0.0213873386383056,0,0,0.178457380504584,0
"[8.2, 0.42, 0.49, 2.6, 0.084, 32.0, 55.0, 0.9988, 3.34, 0.75, 8.7]","[ 4.          0.2         0.82112145  6.7         0.084      32.
 55.          0.9988      3.34        0.75        8.7       ]",0.271121448840856,0.271121448840856,0.0541441440582275,0,0,0.271121448840856,0
"[10.0, 0.48, 0.24, 2.7, 0.102, 13.0, 32.0, 1.0, 3.28, 0.56, 10.0]","[ 4.          0.2         0.77085737  6.7         0.102      13.
 32.          1.          3.28        0.56       10.        ]",0.220857367207453,0.220857367207453,0.0675148963928222,0,0,0.220857367207453,0
"[7.5, 0.55, 0.24, 2.0, 0.078, 10.0, 28.0, 0.9983, 3.45, 0.78, 9.5]","[ 4.          0.2         0.75607315  6.7         0.078      10.
 28.          0.9983      3.45        0.78        9.5       ]",0.206073149101255,0.206073149101255,0.0546135902404785,0,0,0.206073149101255,0
"[9.0, 0.53, 0.49, 1.9, 0.171, 6.0, 25.0, 0.9975, 3.27, 0.61, 9.4]","[ 4.          0.2         1.26061414  6.7         0.171       6.
 25.          0.9975      3.27        0.61        9.4       ]",0.710614138535254,0.710614138535254,0.0203421115875244,0,0,0.710614138535254,0
"[6.8, 0.51, 0.01, 2.1, 0.074, 9.0, 25.0, 0.9958, 3.33, 0.56, 9.5]","[ 4.          0.2         0.88002016  6.7         0.074       9.
 25.          0.9958      3.33        0.56        9.5       ]",0.330020156467923,0.330020156467923,0.0323474407196044,0,0,0.330020156467923,0
"[9.0, 0.44, 0.49, 2.4, 0.078, 26.0, 121.0, 0.9978, 3.23, 0.58, 9.2]","[4.00000000e+00 2.00000000e-01 7.69343154e-01 6.70000000e+00
 7.80000000e-02 2.60000000e+01 1.21000000e+02 9.97800000e-01
 3.23000000e+00 5.80000000e-01 9.20000000e+00]",0.219343153757927,0.219343153757927,0.0256054401397705,0,0,0.219343153757927,0
"[8.7, 0.7, 0.24, 2.5, 0.226, 5.0, 15.0, 0.9991, 3.32, 0.6, 9.0]","[ 4.          0.2         1.77040365  6.7         0.226       5.
 15.          0.9991      3.32        0.6         9.        ]",1.220403653023408,1.220403653023408,0.0247354507446289,0,0,1.220403653023408,0
"[8.7, 0.7, 0.24, 2.5, 0.226, 5.0, 15.0, 0.9991, 3.32, 0.6, 9.0]","[ 4.          0.2         1.77040365  6.7         0.226       5.
 15.          0.9991      3.32        0.6         9.        ]",1.220403653023408,1.220403653023408,0.0293531417846679,0,0,1.220403653023408,0
"[9.8, 0.5, 0.49, 2.6, 0.25, 5.0, 20.0, 0.999, 3.31, 0.79, 10.7]","[ 4.          0.2         1.05891567  6.7         0.25        5.
 20.          0.999       3.31        0.79       10.7       ]",0.508915672841880,0.508915672841880,0.0221877098083496,0,0,0.508915672841880,0
"[10.5, 0.59, 0.49, 2.1, 0.07, 14.0, 47.0, 0.9991, 3.3, 0.56, 9.6]","[ 4.          0.2         0.76396428  6.7         0.07       14.
 47.          0.9991      3.3         0.56        9.6       ]",0.213964279439568,0.213964279439568,0.0274493694305419,0,0,0.213964279439568,0
"[9.9, 0.5, 0.24, 2.3, 0.103, 6.0, 14.0, 0.9978, 3.34, 0.52, 10.0]","[ 4.          0.2         0.95862373  6.7         0.103       6.
 14.          0.9978      3.34        0.52       10.        ]",0.408623726055113,0.408623726055113,0.0659811496734619,0,0,0.408623726055113,0
"[8.8, 0.44, 0.49, 2.8, 0.083, 18.0, 111.0, 0.9982, 3.3, 0.6, 9.5]","[4.00000000e+00 2.00000000e-01 8.14715981e-01 6.70000000e+00
 8.30000000e-02 1.80000000e+01 1.11000000e+02 9.98200000e-01
 3.30000000e+00 6.00000000e-01 9.50000000e+00]",0.264715981195683,0.264715981195683,0.1081182956695556,0,0,0.264715981195683,0
"[8.8, 0.47, 0.49, 2.9, 0.085, 17.0, 110.0, 0.9982, 3.29, 0.6, 9.8]","[4.00000000e+00 2.00000000e-01 7.18566458e-01 6.70000000e+00
 8.50000000e-02 1.70000000e+01 1.10000000e+02 9.98200000e-01
 3.29000000e+00 6.00000000e-01 9.80000000e+00]",0.168566457880781,0.168566457880781,0.1429018974304199,0,0,0.168566457880781,0
"[12.3, 0.5, 0.49, 2.2, 0.089, 5.0, 14.0, 1.0002, 3.19, 0.44, 9.6]","[ 4.          0.2         0.89255959  6.7         0.089       5.
 14.          1.0002      3.19        0.44        9.6       ]",0.342559589089266,0.342559589089266,0.1198549270629882,0,0,0.342559589089266,0
"[12.3, 0.5, 0.49, 2.2, 0.089, 5.0, 14.0, 1.0002, 3.19, 0.44, 9.6]","[ 4.          0.2         0.89255959  6.7         0.089       5.
 14.          1.0002      3.19        0.44        9.6       ]",0.342559589089266,0.342559589089266,0.1355652809143066,0,0,0.342559589089266,0
"[11.7, 0.49, 0.49, 2.2, 0.083, 5.0, 15.0, 1.0, 3.19, 0.43, 9.2]","[ 4.          0.2         1.00281171  6.7         0.083       5.
 15.          1.          3.19        0.43        9.2       ]",0.452811710523038,0.452811710523038,0.0450611114501953,0,0,0.452811710523038,0
"[7.6, 0.51, 0.24, 2.4, 0.091, 8.0, 38.0, 0.998, 3.47, 0.66, 9.6]","[ 4.          0.2         1.02091489  6.7         0.091       8.
 38.          0.998       3.47        0.66        9.6       ]",0.470914886177163,0.470914886177163,0.0255839824676513,0,0,0.470914886177163,0
"[7.3, 0.73, 0.24, 1.9, 0.108, 18.0, 102.0, 0.9967, 3.26, 0.59, 9.3]","[  4.           0.2          0.95684145   6.7          0.108
  18.         102.           0.9967       3.26         0.59
   9.3       ]",0.406841452568911,0.406841452568911,0.0223712921142578,0,0,0.406841452568911,0
"[9.0, 0.45, 0.49, 2.6, 0.084, 21.0, 75.0, 0.9987, 3.35, 0.57, 9.7]","[ 4.          0.2         0.85337536  6.7         0.084      21.
 75.          0.9987      3.35        0.57        9.7       ]",0.303375362343728,0.303375362343728,0.0224921703338623,0,0,0.303375362343728,0
"[9.0, 0.45, 0.49, 2.6, 0.084, 21.0, 75.0, 0.9987, 3.35, 0.57, 9.7]","[ 4.          0.2         0.85337536  6.7         0.084      21.
 75.          0.9987      3.35        0.57        9.7       ]",0.303375362343728,0.303375362343728,0.0232124328613281,0,0,0.303375362343728,0
"[9.9, 0.49, 0.58, 3.5, 0.094, 9.0, 43.0, 1.0004, 3.29, 0.58, 9.0]","[ 4.          0.2         1.05207779  6.7         0.094       9.
 43.          1.0004      3.29        0.58        9.        ]",0.502077790705326,0.502077790705326,0.0562608242034912,0,0,0.502077790705326,0
"[7.9, 0.72, 0.17, 2.6, 0.096, 20.0, 38.0, 0.9978, 3.4, 0.53, 9.5]","[ 4.          0.2         1.10953083  6.7         0.096      20.
 38.          0.9978      3.4         0.53        9.5       ]",0.559530829326667,0.559530829326667,0.0425145626068115,0,0,0.559530829326667,0
"[8.9, 0.595, 0.41, 7.9, 0.086, 30.0, 109.0, 0.9998, 3.27, 0.57, 9.3]","[4.00000000e+00 2.00000000e-01 8.34905402e-01 6.70000000e+00
 8.60000000e-02 3.00000000e+01 1.09000000e+02 9.99800000e-01
 3.27000000e+00 5.70000000e-01 9.30000000e+00]",0.284905401567026,0.284905401567026,0.0536310672760009,0,0,0.284905401567026,0
"[8.5, 0.585, 0.18, 2.1, 0.078, 5.0, 30.0, 0.9967, 3.2, 0.48, 9.8]","[ 4.          0.2         0.73717752  6.7         0.078       5.
 30.          0.9967      3.2         0.48        9.8       ]",0.187177520063663,0.187177520063663,0.0253193378448486,0,0,0.187177520063663,0
"[8.2, 0.915, 0.27, 2.1, 0.088, 7.0, 23.0, 0.9962, 3.26, 0.47, 10.0]","[ 4.          0.2         0.82721916  6.7         0.088       7.
 23.          0.9962      3.26        0.47       10.        ]",0.277219160420843,0.277219160420843,0.0238959789276123,0,0,0.277219160420843,0
"[7.7, 0.835, 0.0, 2.6, 0.081, 6.0, 14.0, 0.9975, 3.3, 0.52, 9.3]","[ 4.          0.2         0.99910132  6.7         0.081       6.
 14.          0.9975      3.3         0.52        9.3       ]",0.449101323414921,0.449101323414921,0.0332002639770507,0,0,0.449101323414921,0
"[8.3, 0.58, 0.13, 2.9, 0.096, 14.0, 63.0, 0.9984, 3.17, 0.62, 9.1]","[ 4.          0.2         0.76479053  6.7         0.096      14.
 63.          0.9984      3.17        0.62        9.1       ]",0.214790531498123,0.214790531498123,0.0234136581420898,0,0,0.214790531498123,0
"[8.3, 0.6, 0.13, 2.6, 0.085, 6.0, 24.0, 0.9984, 3.31, 0.59, 9.2]","[ 4.          0.2         0.96535258  6.7         0.085       6.
 24.          0.9984      3.31        0.59        9.2       ]",0.415352580545142,0.415352580545142,0.0412285327911376,0,0,0.415352580545142,0
"[8.8, 0.24, 0.54, 2.5, 0.083, 25.0, 57.0, 0.9983, 3.39, 0.54, 9.2]","[ 4.          0.2         1.09022042  6.7         0.083      25.
 57.          0.9983      3.39        0.54        9.2       ]",0.540220420987926,0.540220420987926,0.0449824333190918,0,0,0.540220420987926,0
"[9.6, 0.6, 0.5, 2.3, 0.079, 28.0, 71.0, 0.9997, 3.5, 0.57, 9.7]","[ 4.          0.2         1.03570773  6.7         0.079      28.
 71.          0.9997      3.5         0.57        9.7       ]",0.485707727821748,0.485707727821748,0.036384105682373,0,0,0.485707727821748,0
"[9.6, 0.6, 0.5, 2.3, 0.079, 28.0, 71.0, 0.9997, 3.5, 0.57, 9.7]","[ 4.          0.2         1.03570773  6.7         0.079      28.
 71.          0.9997      3.5         0.57        9.7       ]",0.485707727821748,0.485707727821748,0.0548508167266845,0,0,0.485707727821748,0
"[8.3, 0.54, 0.24, 3.4, 0.076, 16.0, 112.0, 0.9976, 3.27, 0.61, 9.4]","[4.00000000e+00 2.00000000e-01 7.55609549e-01 6.70000000e+00
 7.60000000e-02 1.60000000e+01 1.12000000e+02 9.97600000e-01
 3.27000000e+00 6.10000000e-01 9.40000000e+00]",0.205609548875574,0.205609548875574,0.0378217697143554,0,0,0.205609548875574,0
"[8.2, 0.56, 0.23, 3.4, 0.078, 14.0, 104.0, 0.9976, 3.28, 0.62, 9.4]","[4.00000000e+00 2.00000000e-01 7.72431879e-01 6.70000000e+00
 7.80000000e-02 1.40000000e+01 1.04000000e+02 9.97600000e-01
 3.28000000e+00 6.20000000e-01 9.40000000e+00]",0.222431878784957,0.222431878784957,0.0185897350311279,0,0,0.222431878784957,0
"[6.8, 0.69, 0.0, 5.6, 0.124, 21.0, 58.0, 0.9997, 3.46, 0.72, 10.2]","[ 4.          0.2         0.84788473  6.7         0.124      21.
 58.          0.9997      3.46        0.72       10.2       ]",0.297884726864315,0.297884726864315,0.0478937625885009,0,0,0.297884726864315,0
"[6.8, 0.69, 0.0, 5.6, 0.124, 21.0, 58.0, 0.9997, 3.46, 0.72, 10.2]","[ 4.          0.2         0.84788473  6.7         0.124      21.
 58.          0.9997      3.46        0.72       10.2       ]",0.297884726864315,0.297884726864315,0.0342967510223388,0,0,0.297884726864315,0
"[8.8, 0.6, 0.29, 2.2, 0.098, 5.0, 15.0, 0.9988, 3.36, 0.49, 9.1]","[ 4.          0.2         1.29780271  6.7         0.098       5.
 15.          0.9988      3.36        0.49        9.1       ]",0.747802714031270,0.747802714031270,0.05826997756958,0,0,0.747802714031270,0
"[8.8, 0.6, 0.29, 2.2, 0.098, 5.0, 15.0, 0.9988, 3.36, 0.49, 9.1]","[ 4.          0.2         1.29780271  6.7         0.098       5.
 15.          0.9988      3.36        0.49        9.1       ]",0.747802714031270,0.747802714031270,0.0381472110748291,0,0,0.747802714031270,0
"[8.7, 0.54, 0.26, 2.5, 0.0969999999999999, 7.0, 31.0, 0.9976, 3.27, 0.6, 9.3]","[ 4.          0.2         0.91644692  6.7         0.097       7.
 31.          0.9976      3.27        0.6         9.3       ]",0.366446917052990,0.366446917052990,0.0435562133789062,0,0,0.366446917052990,0
"[7.6, 0.685, 0.23, 2.3, 0.111, 20.0, 84.0, 0.9964, 3.21, 0.61, 9.3]","[ 4.         0.2        0.8447357  6.7        0.111     20.
 84.         0.9964     3.21       0.61       9.3      ]",0.294735702084661,0.294735702084661,0.0468623638153076,0,0,0.294735702084661,0
"[8.7, 0.54, 0.26, 2.5, 0.0969999999999999, 7.0, 31.0, 0.9976, 3.27, 0.6, 9.3]","[ 4.          0.2         0.91644692  6.7         0.097       7.
 31.          0.9976      3.27        0.6         9.3       ]",0.366446917052990,0.366446917052990,0.0654981136322021,0,0,0.366446917052990,0
